o080020200041	RUT 2:20!4	verb	blessed	赐福	בָּר֥וּךְ	 	1288	qal	Vqsmsa	H	1288	verb		masculine	singular	absolute		001187002002000	
o080020200051	RUT 2:20!5	pron	he	他	הוּא֙	 	1931		Pp3ms	H	1931	pronoun	third	masculine	singular			001778001001000	
o080020200061	RUT 2:20!6	prep	by	蒙	לַ		3807a		R	H	l	preposition							
o080020200062	RUT 2:20!6	noun	LORD	耶和华	יהוָ֔ה	 	3068		Np	H	3068	noun						002823001001000	
o080020200071	RUT 2:20!7	rel	whose		אֲשֶׁר֙	 	0834		Tr	H	834 a	particle						000771001001000	
o080020200081	RUT 2:20!8	adv	not	未曾	לֹא	־	3808		Tn	H	3808	particle							
o080020200091	RUT 2:20!9	verb	forsaken	放弃	עָזַ֣ב	 	5800	qal	Vqp3ms	H	5800 a	verb	third	masculine	singular			005323001007000	
o080020200101	RUT 2:20!10	noun	kindness	慈爱	חַסְדּ֔		2617		Ncmsc	H	2617 a	noun		masculine	singular	construct		002411001001000	
o080020200102	RUT 2:20!10	pron	his	他	וֹ	 	2050c		Sp3ms	H		suffix	third	masculine	singular				
o080020200111	RUT 2:20!11	prep	to	给	אֶת	־	0854		R	H	854	preposition						000792002001000	
o080020200121	RUT 2:20!12	art	the		הַ		1886a		Td	H	d	particle							
o080020200122	RUT 2:20!12	adj	living	活人	חַיִּ֖ים	 	2416a		Aampa	H	2416 a	adjective		masculine	plural	absolute		002229001001000	
o080020200131	RUT 2:20!13	cj	and	和	וְ		2050b		C	H	c	conjunction							
o080020200132	RUT 2:20!13	prep	to	和	אֶת	־	0854		R	H	854	preposition						000792002001000	
o080020200141	RUT 2:20!14	art	the		הַ		1886a		Td	H	d	particle							
o080020200142	RUT 2:20!14	verb	dead	死人	מֵּתִ֑ים	 	4191	qal	Vqrmpa	H	4191	verb		masculine	plural	absolute		003823001001000	
o080020200151	RUT 2:20!15	cj	then	然后	וַ		2050b		C	H	c	conjunction							
o080020200152	RUT 2:20!15	verb	said	说	תֹּ֧אמֶר	 	0559	qal	Vqw3fs	H	559	verb	third	feminine	singular			000512001001000	
o080020200161	RUT 2:20!16	prep	to	对	לָ֣		3807a		R	H	l	preposition							
o080020200162	RUT 2:20!16	pron	her	她	הּ	 	1886d		Sp3fs	H		suffix	third	feminine	singular				
o080020200171	RUT 2:20!17	noun	Naomi	拿俄米	נָעֳמִ֗י	 	5281		Np	H	5281	noun						004843001001000	
o080020200181	RUT 2:20!18	adj	close	至亲	קָר֥וֹב	 	7138		Aamsa	H	7138	adjective		masculine	singular	absolute			
o080020200191	RUT 2:20!19	prep	for		לָ֨		3807a		R	H	l	preposition							
o080020200192	RUT 2:20!19	pron	us	我们	נוּ֙	 	5105a		Sp1cp	H		suffix	first	common	plural				
o080020200201	RUT 2:20!20	art	the	那	הָ		1886a		Td	H	d	particle							
o080020200202	RUT 2:20!20	noun	man	人	אִ֔ישׁ	 	0376		Ncmsa	H	376	noun		masculine	singular	absolute			
o080020200211	RUT 2:20!21	prep	of		מִֽ		4480		R	H	m	preposition							
o080020200212	RUT 2:20!21	verb	redeemers	赎业至亲	גֹּאֲלֵ֖		1350	qal	Vqrmsc	H	1350 a	verb		masculine	singular	construct		001245001003000	
o080020200213	RUT 2:20!21	pron	our	我们	נוּ	 	5105a		Sp1cp	H		suffix	first	common	plural				
o080020200221	RUT 2:20!22	pron	he	他	הֽוּא	׃	1931		Pp3ms	H	1931	pronoun	third	masculine	singular			001778001001000	
o080020210011	RUT 2:21!1	cj	then	然后	וַ		2050b		C	H	c	conjunction							
o080020210012	RUT 2:21!1	verb	said	说	תֹּ֖אמֶר	 	0559	qal	Vqw3fs	H	559	verb	third	feminine	singular			000512001001000	
o080020210021	RUT 2:21!2	noun	Ruth	路得	ר֣וּת	 	7327		Np	H	7327	noun						006732001001000	
o080020210031	RUT 2:21!3	art	the		הַ		1886a		Td	H	d	particle							
o080020210032	RUT 2:21!3	noun	Moabitess	摩押	מּוֹאֲבִיָּ֑ה	 	4125		Ngfsa	H	4125	noun		feminine	singular	absolute		003766001001000	
o080020210041	RUT 2:21!4	cj	also	还	גַּ֣ם	׀	1571		Ta	H	1571	particle						001439001001000	
o080020210051	RUT 2:21!5	cj	even	甚至	כִּי	־	3588		C	H	3588 a	conjunction							
o080020210061	RUT 2:21!6	verb	said	说	אָמַ֣ר	 	0559	qal	Vqp3ms	H	559	verb	third	masculine	singular			000512001001000	
o080020210071	RUT 2:21!7	prep	to	对	אֵלַ֗		0413		R	H	413	preposition							
o080020210072	RUT 2:21!7	pron	me	我	י	 	2967a		Sp1cs	H		suffix	first	common	singular				
o080020210081	RUT 2:21!8	prep	with		עִם	־	5973		R	H	5973 a	preposition							
o080020210091	RUT 2:21!9	art	the		הַ		1886a		Td	H	d	particle							
o080020210092	RUT 2:21!9	noun	servants	仆人	נְּעָרִ֤ים	 	5288		Ncmpa	H	5288	noun		masculine	plural	absolute			
o080020210101	RUT 2:21!10	rel	which		אֲשֶׁר	־	0834		Tr	H	834 a	particle						000771001001000	
o080020210111	RUT 2:21!11	prep	to		לִ		3807a		R	H	l	preposition							
o080020210112	RUT 2:21!11	pron	me	我	י֙	 	2967a		Sp1cs	H		suffix	first	common	singular				
o080020210121	RUT 2:21!12	verb	stay close	紧跟	תִּדְבָּקִ֔י		1692	qal	Vqi2fs	H	1692	verb	second	feminine	singular			001552001006000	
o080020210122	RUT 2:21!12	x			ן	 	4993b		Sn	H		suffix							
o080020210131	RUT 2:21!13	prep	until	直到	עַ֣ד	 	5704		R	H	5704	preposition						005236001003000	
o080020210141	RUT 2:21!14	cj	when	那时	אִם	־	0518		C	H	518 a	conjunction						000480001009000	
o080020210151	RUT 2:21!15	verb	finished	收完	כִּלּ֔וּ	 	3615	piel	Vpp3cp	H	3615	verb	third	common	plural			003311001002000	
o080020210161	RUT 2:21!16	om			אֵ֥ת	 	0853		To	H	853	particle						000792003001000	
o080020210171	RUT 2:21!17	noun	all	所有的	כָּל	־	3605		Ncmsc	H	3605	noun		masculine	singular	construct			
o080020210181	RUT 2:21!18	art	the		הַ		1886a		Td	H	d	particle							
o080020210182	RUT 2:21!18	noun	harvest	庄稼	קָּצִ֖יר	 	7105		Ncmsa	H	7105 a	noun		masculine	singular	absolute			
o080020210191	RUT 2:21!19	rel	which		אֲשֶׁר	־	0834		Tr	H	834 a	particle						000771001001000	
o080020210201	RUT 2:21!20	prep	to		לִֽ		3807a		R	H	l	preposition							
o080020210202	RUT 2:21!20	pron	me	我	י	׃	2967a		Sp1cs	H		suffix	first	common	singular				
o080020220011	RUT 2:22!1	cj	and		וַ		2050b		C	H	c	conjunction							
o080020220012	RUT 2:22!1	verb	said	说	תֹּ֥אמֶר	 	0559	qal	Vqw3fs	H	559	verb	third	feminine	singular			000512001001000	
o080020220021	RUT 2:22!2	noun	Naomi	拿俄米	נָעֳמִ֖י	 	5281		Np	H	5281	noun						004843001001000	
o080020220031	RUT 2:22!3	prep	to	对	אֶל	־	0413		R	H	413	preposition							
o080020220041	RUT 2:22!4	noun	Ruth	路得	ר֣וּת	 	7327		Np	H	7327	noun						006732001001000	
o080020220051	RUT 2:22!5	noun	daughter-in-law	媳妇	כַּלָּתָ֑		3618		Ncfsc	H	3618	noun		feminine	singular	construct		003312001001000	
o080020220052	RUT 2:22!5	pron	her	她	הּ	 	1886d		Sp3fs	H		suffix	third	feminine	singular				
o080020220061	RUT 2:22!6	adj	good	好	ט֣וֹב	 	2896		Aamsa	H	2896 a	adjective		masculine	singular	absolute		002666001003000	
o080020220071	RUT 2:22!7	noun	daughter	女儿	בִּתִּ֗		1323		Ncfsc	H	1323	noun		feminine	singular	construct		001220001007000	
o080020220072	RUT 2:22!7	pron	my	我	י	 	2967a		Sp1cs	H		suffix	first	common	singular				
o080020220081	RUT 2:22!8	cj	that	这样	כִּ֤י	 	3588		C	H	3588 a	conjunction							
o080020220091	RUT 2:22!9	verb	go out	出去	תֵֽצְאִי֙	 	3318	qal	Vqi2fs	H	3318	verb	second	feminine	singular			003035001001000	
o080020220101	RUT 2:22!10	prep	with	跟着	עִם	־	5973		R	H	5973 a	preposition							
o080020220111	RUT 2:22!11	noun	young women	使女	נַ֣עֲרוֹתָ֔י		5291		Ncfpc	H	5291	noun		feminine	plural	construct			
o080020220112	RUT 2:22!11	pron	his	他	ו	 	2050c		Sp3ms	H		suffix	third	masculine	singular				
o080020220121	RUT 2:22!12	cj	for	却	וְ		2050b		C	H	c	conjunction							
o080020220122	RUT 2:22!12	adv	not	不	לֹ֥א	 	3808		Tn	H	3808	particle							
o080020220131	RUT 2:22!13	verb	happen	欺负	יִפְגְּעוּ	־	6293	qal	Vqi3mp	H	6293	verb	third	masculine	plural			005773001003000	
o080020220141	RUT 2:22!14	prep	to	你	בָ֖		0871a		R	H	b	preposition							
o080020220142	RUT 2:22!14	pron	you	你	ךְ	 	3509c		Sp2fs	H		suffix	second	feminine	singular				
o080020220151	RUT 2:22!15	prep	in	在	בְּ		0871a		R	H	b	preposition							
o080020220152	RUT 2:22!15	noun	field	田	שָׂדֶ֥ה	 	7704		Ncmsa	H	7704 b	noun		masculine	singular	absolute		006983001002000	
o080020220161	RUT 2:22!16	adj	another	别人	אַחֵֽר	׃	0312		Aamsa	H	312	adjective		masculine	singular	absolute		000294001001000	
o080020230011	RUT 2:23!1	cj	so	就	וַ		2050b		C	H	c	conjunction							
o080020230012	RUT 2:23!1	verb	stayed close	紧跟	תִּדְבַּ֞ק	 	1692	qal	Vqw3fs	H	1692	verb	third	feminine	singular			001552001006000	
o080020230021	RUT 2:23!2	prep	to		בְּ		0871a		R	H	b	preposition							
o080020230022	RUT 2:23!2	noun	young women	女工们	נַעֲר֥וֹת	 	5291		Ncfpc	H	5291	noun		feminine	plural	construct			
o080020230031	RUT 2:23!3	noun	Boaz	波阿斯	בֹּ֨עַז֙	 	1162		Np	H	1162	noun						001077001001000	
o080020230041	RUT 2:23!4	prep	to		לְ		3807a		R	H	l	preposition							
o080020230042	RUT 2:23!4	verb	glean	捡麦穗	לַקֵּ֔ט	 	3950	piel	Vpc	H	3950	verb						003617001001000	
o080020230051	RUT 2:23!5	prep	until	直到	עַד	־	5704		R	H	5704	preposition						005236001003000	
o080020230061	RUT 2:23!6	verb	end	完毕	כְּל֥וֹת	 	3615	qal	Vqc	H	3615	verb						003311001001000	
o080020230071	RUT 2:23!7	noun	harvest	收割	קְצִֽיר	־	7105		Ncmsc	H	7105 a	noun		masculine	singular	construct			
o080020230081	RUT 2:23!8	art	the		הַ		1886a		Td	H	d	particle							
o080020230082	RUT 2:23!8	noun	barley	大麦	שְּׂעֹרִ֖ים	 	8184		Ncfpa	H	8184	noun		feminine	plural	absolute		007071001001000	
o080020230091	RUT 2:23!9	cj	and	和	וּ		2050b		C	H	c	conjunction							
o080020230092	RUT 2:23!9	noun	harvests	庄稼	קְצִ֣יר	 	7105		Ncmsc	H	7105 a	noun		masculine	singular	construct			
o080020230101	RUT 2:23!10	art	the		הַֽ		1886a		Td	H	d	particle							
o080020230102	RUT 2:23!10	noun	wheat	小麦	חִטִּ֑ים	 	2406		Ncfpa	H	2406	noun		feminine	plural	absolute		002221001001000	
o080020230111	RUT 2:23!11	cj	and		וַ		2050b		C	H	c	conjunction							
o080020230112	RUT 2:23!11	verb	lived	住	תֵּ֖שֶׁב	 	3427	qal	Vqw3fs	H	3427	verb	third	feminine	singular			003136001011000	
o080020230121	RUT 2:23!12	prep	with	跟~在一起	אֶת	־	0854		R	H	854	preposition						000792002001000	
o080020230131	RUT 2:23!13	noun	mother-in-law	婆婆	חֲמוֹתָֽ		2545		Ncfsc	H	2545	noun		feminine	singular	construct		002346001001000	
o080020230132	RUT 2:23!13	pron	her	她	הּ	׃	1886d		Sp3fs	H		suffix	third	feminine	singular				
o080030010011	RUT 3:1!1	cj	now	现在	וַ		2050b		C	H	c	conjunction							
o080030010012	RUT 3:1!1	verb	said	说	תֹּ֥אמֶר	 	0559	qal	Vqw3fs	H	559	verb	third	feminine	singular			000512001001000	
o080030010021	RUT 3:1!2	prep	to	对	לָ֖		3807a		R	H	l	preposition							
o080030010022	RUT 3:1!2	pron	her	她	הּ	 	1886d		Sp3fs	H		suffix	third	feminine	singular				
o080030010031	RUT 3:1!3	noun	Naomi	拿俄米	נָעֳמִ֣י	 	5281		Np	H	5281	noun						004843001001000	
o080030010041	RUT 3:1!4	noun	mother-in-law	婆婆	חֲמוֹתָ֑		2545		Ncfsc	H	2545	noun		feminine	singular	construct		002346001001000	
o080030010042	RUT 3:1!4	pron	her	她	הּ	 	1886d		Sp3fs	H		suffix	third	feminine	singular				
o080030010051	RUT 3:1!5	noun	daughter	女儿	בִּתִּ֞		1323		Ncfsc	H	1323	noun		feminine	singular	construct		001220001007000	
o080030010052	RUT 3:1!5	pron	my	我	י	 	2967a		Sp1cs	H		suffix	first	common	singular				
o080030010061	RUT 3:1!6	ptcl	?	吗	הֲ		1886b		Ti	H	i	particle						001736001001000	
o080030010062	RUT 3:1!6	adv	not	不	לֹ֧א	 	3808		Tn	H	3808	particle							
o080030010071	RUT 3:1!7	verb	seek	找	אֲבַקֶּשׁ	־	1245	piel	Vpi1cs	H	1245	verb	first	common	singular			001152001008000	
o080030010081	RUT 3:1!8	prep	for	为	לָ֛		3807a		R	H	l	preposition							
o080030010082	RUT 3:1!8	pron	you	你	ךְ	 	3509c		Sp2fs	H		suffix	second	feminine	singular				
o080030010091	RUT 3:1!9	noun	security	归宿	מָנ֖וֹחַ	 	4494		Ncbsa	H	4494	noun		both	singular	absolute		004110001002000 004111001002000	
o080030010101	RUT 3:1!10	rel	that	即	אֲשֶׁ֥ר	 	0834		Tr	H	834 a	particle						000771001001000	
o080030010111	RUT 3:1!11	verb	well	享福	יִֽיטַב	־	3190	qal	Vqi3ms	H	3190	verb	third	masculine	singular			002919001010000	
o080030010121	RUT 3:1!12	prep	with	让	לָֽ		3807a		R	H	l	preposition							
o080030010122	RUT 3:1!12	pron	you	你	ךְ	׃	3509c		Sp2fs	H		suffix	second	feminine	singular				
o080030020011	RUT 3:2!1	cj	and		וְ		2050b		C	H	c	conjunction							
o080030020012	RUT 3:2!1	adv	now	现在	עַתָּ֗ה	 	6258		D	H	6258	adverb						005740001002000	
o080030020021	RUT 3:2!2	ptcl	?	吗	הֲ		1886b		Ti	H	i	particle						001736001001000	
o080030020022	RUT 3:2!2	adv	not	不是	לֹ֥א	 	3808		Tn	H	3808	particle							
o080030020031	RUT 3:2!3	noun	Boaz	波阿斯	בֹ֨עַז֙	 	1162		Np	H	1162	noun						001077001001000	
o080030020041	RUT 3:2!4	noun	kinsman	亲人	מֹֽדַעְתָּ֔		4130		Ncfsc	H	4130	noun		feminine	singular	construct		003739001001000	
o080030020042	RUT 3:2!4	pron	our	我们	נוּ	 	5105a		Sp1cp	H		suffix	first	common	plural				
o080030020051	RUT 3:2!5	rel	whose		אֲשֶׁ֥ר	 	0834		Tr	H	834 a	particle						000771001001000	
o080030020061	RUT 3:2!6	verb	were	在	הָיִ֖ית	 	1961	qal	Vqp2fs	H	1961	verb	second	feminine	singular				
o080030020071	RUT 3:2!7	prep	with	和	אֶת	־	0854		R	H	854	preposition						000792002001000	
o080030020081	RUT 3:2!8	noun	young women	使女	נַעֲרוֹתָ֑י		5291		Ncfpc	H	5291	noun		feminine	plural	construct			
o080030020082	RUT 3:2!8	pron	whose	他	ו	 	2050c		Sp3ms	H		suffix	third	masculine	singular				
o080030020091	RUT 3:2!9	ij	see	看	הִנֵּה	־	2009		Tm	H	2009	particle							
o080030020101	RUT 3:2!10	pron	he	他	ה֗וּא	 	1931		Pp3ms	H	1931	pronoun	third	masculine	singular			001778001001000	
o080030020111	RUT 3:2!11	verb	winnowing	簸	זֹרֶ֛ה	 	2219	qal	Vqrmsa	H	2219	verb		masculine	singular	absolute		002046001003000	
o080030020121	RUT 3:2!12	om			אֶת	־	0853		To	H	853	particle						000792003001000	
o080030020131	RUT 3:2!13	noun	threshing floor	禾场	גֹּ֥רֶן	 	1637		Ncbsc	H	1637	noun		both	singular	construct		001502001001000	
o080030020141	RUT 3:2!14	art	the		הַ		1886a		Td	H	d	particle							
o080030020142	RUT 3:2!14	noun	barley	大麦	שְּׂעֹרִ֖ים	 	8184		Ncfpa	H	8184	noun		feminine	plural	absolute		007071001001000	
o080030020151	RUT 3:2!15	art	this		הַ		1886a		Td	H	d	particle							
o080030020152	RUT 3:2!15	noun	evening	今夜	לָּֽיְלָה	׃	3915		Ncmsa	H	3915	noun		masculine	singular	absolute		003580001001000	
o080030030011	RUT 3:3!1	cj	so	所以	וְ		2050b		C	H	c	conjunction							
o080030030012	RUT 3:3!1	verb	wash	沐浴	רָחַ֣צְתְּ	׀	7364	qal	Vqq2fs	H	7364	verb	second	feminine	singular			006766001001000	
o080030030021	RUT 3:3!2	cj	and		וָ		2050b		C	H	c	conjunction							
o080030030022	RUT 3:3!2	verb	anoint	抹上香膏	סַ֗כְתְּ	 	5480	qal	Vqq2fs	H	5480	verb	second	feminine	singular			005020001001000	
o080030030031	RUT 3:3!3	cj	and		וְ		2050b		C	H	c	conjunction							
o080030030032	RUT 3:3!3	verb	put on	穿上	שַׂ֧מְתְּ	 	7760	qal	Vqq2fs	H	7760 a	verb	second	feminine	singular			007027001002000	
o080030030051	RUT 3:3!5	noun	clothes	衣服	שִׂמְלֹתַ֛יִ		8071		Ncfpc	H	8071	noun		feminine	plural	construct		007055001002000	
o080030030052	RUT 3:3!5	pron	your	你	ךְ	 	3509c		Sp2fs	H		suffix	second	feminine	singular				
o080030030061	RUT 3:3!6	prep	on	上	עָלַ֖יִ		5921		R	H	5921 a	preposition							
o080030030062	RUT 3:3!6	pron	you	你	ךְ	 	3509c		Sp2fs	H		suffix	second	feminine	singular				
o080030030081	RUT 3:3!8	cj	then	然后	וְ		2050b		C	H	c	conjunction							
o080030030082	RUT 3:3!8	verb	go down	下到	יָרַ֣דְתְּ	 	3381	qal	Vqq2fs	H	3381	verb	second	feminine	singular			003090001002000	
o080030030091	RUT 3:3!9	art	the		הַ		1886a		Td	H	d	particle							
o080030030092	RUT 3:3!9	noun	threshing floor	禾场	גֹּ֑רֶן	 	1637		Ncbsa	H	1637	noun		both	singular	absolute		001502001001000	
o080030030101	RUT 3:3!10	adv	not	不要	אַל	־	0408		Tn	H	408	particle							
o080030030111	RUT 3:3!11	verb	make ~ known	认出	תִּוָּדְעִ֣י	 	3045	niphal	VNj2fs	H	3045	verb	second	feminine	singular			002806001002000	
o080030030121	RUT 3:3!12	prep	to	对	לָ		3807a		Rd	H	l	preposition							
o080030030121ה	RUT 3:3!12	art	the	那		1886a		Td	H	d	particle							
o080030030122	RUT 3:3!12	noun	man	人	אִ֔ישׁ	 	0376		Ncmsa	H	376	noun		masculine	singular	absolute			
o080030030131	RUT 3:3!13	prep	until	等	עַ֥ד	 	5704		R	H	5704	preposition						005236001003000	
o080030030141	RUT 3:3!14	verb	finished	完	כַּלֹּת֖		3615	piel	Vpc	H	3615	verb						003311001002000	
o080030030142	RUT 3:3!14	pron	he	他	וֹ	 	2050c		Sp3ms	H		suffix	third	masculine	singular				
o080030030151	RUT 3:3!15	prep	to		לֶ		3807a		R	H	l	preposition							
o080030030152	RUT 3:3!15	verb	eating	吃	אֱכֹ֥ל	 	0398	qal	Vqc	H	398	verb						000373001001000	
o080030030161	RUT 3:3!16	cj	and	和	וְ		2050b		C	H	c	conjunction							
o080030030162	RUT 3:3!16	prep	to		לִ		3807a		R	H	l	preposition							
o080030030163	RUT 3:3!16	verb	drinking	喝够	שְׁתּֽוֹת	׃	8354	qal	Vqc	H	8354	verb							
o080030040011	RUT 3:4!1	cj	and		וִ		2050b		C	H	c	conjunction							
o080030040012	RUT 3:4!1	verb	be	他将	יהִ֣י	 	1961	qal	Vqj3ms	H	1961	verb	third	masculine	singular				
o080030040021	RUT 3:4!2	prep	when	到~的时候	בְ		0871a		R	H	b	preposition							
o080030040022	RUT 3:4!2	verb	lies down	睡着	שָׁכְב֗		7901	qal	Vqc	H	7901	verb						007339001001000	
o080030040023	RUT 3:4!2	pron	he	他	וֹ	 	2050c		Sp3ms	H		suffix	third	masculine	singular				
o080030040031	RUT 3:4!3	cj	then	然后	וְ		2050b		C	H	c	conjunction							
o080030040032	RUT 3:4!3	verb	notice	看准	יָדַ֨עַתְּ֙	 	3045	qal	Vqq2fs	H	3045	verb	second	feminine	singular			002806001001000	
o080030040041	RUT 3:4!4	om			אֶת	־	0853		To	H	853	particle						000792003001000	
o080030040051	RUT 3:4!5	art	the		הַ		1886a		Td	H	d	particle							
o080030040052	RUT 3:4!5	noun	place	地方	מָּקוֹם֙	 	4725		Ncmsa	H	4725	noun		masculine	singular	absolute			
o080030040061	RUT 3:4!6	rel	where		אֲשֶׁ֣ר	 	0834		Tr	H	834 a	particle						000771001001000	
o080030040071	RUT 3:4!7	verb	lies	躺	יִשְׁכַּב	־	7901	qal	Vqi3ms	H	7901	verb	third	masculine	singular			007339001001000	
o080030040081	RUT 3:4!8	adv	there	在那里	שָׁ֔ם	 	8033		D	H	8033	adverb							
o080030040091	RUT 3:4!9	cj	then	然后	וּ		2050b		C	H	c	conjunction							
o080030040092	RUT 3:4!9	verb	go	进去	בָ֛את	 	0935	qal	Vqq2fs	H	935	verb	second	feminine	singular				
o080030040101	RUT 3:4!10	cj	and		וְ		2050b		C	H	c	conjunction							
o080030040102	RUT 3:4!10	verb	uncover	掀开	גִלִּ֥ית	 	1540	piel	Vpq2fs	H	1540	verb	second	feminine	singular			001413001003000	
o080030040111	RUT 3:4!11	noun	feet	脚	מַרְגְּלֹתָ֖י		4772		Ncfpc	H	4772	noun		feminine	plural	construct			
o080030040112	RUT 3:4!11	pron	his	他	ו	 	2050c		Sp3ms	H		suffix	third	masculine	singular				
o080030040131	RUT 3:4!13	cj	and		וְ		2050b		C	H	c	conjunction							
o080030040132	RUT 3:4!13	verb	lie down	躺	שָׁכָ֑בְתְּ	 	7901	qal	Vqq2fs	H	7901	verb	second	feminine	singular			007339001001000	
o080030040141	RUT 3:4!14	cj	then	那么	וְ		2050b		C	H	c	conjunction							
o080030040142	RUT 3:4!14	pron	he	他	הוּא֙	 	1931		Pp3ms	H	1931	pronoun	third	masculine	singular			001778001001000	
o080030040151	RUT 3:4!15	verb	tell	告诉	יַגִּ֣יד	 	5046	hiphil	Vhi3ms	H	5046	verb	third	masculine	singular				
o080030040161	RUT 3:4!16	prep	to	你	לָ֔		3807a		R	H	l	preposition							
o080030040162	RUT 3:4!16	pron	you	你	ךְ	 	3509c		Sp2fs	H		suffix	second	feminine	singular				
o080030040171	RUT 3:4!17	om			אֵ֖ת	 	0853		To	H	853	particle						000792003001000	
o080030040181	RUT 3:4!18	rel	what	什么	אֲשֶׁ֥ר	 	0834		Tr	H	834 a	particle						000771001001000	
o080030040191	RUT 3:4!19	verb	do	做	תַּעַשִֽׂי		6213	qal	Vqi2fs	H	6213 a	verb	second	feminine	singular			005697001002000	
o080030040192	RUT 3:4!19	x			ן	׃	4993b		Sn	H		suffix							
o080030050011	RUT 3:5!1	cj	and		וַ		2050b		C	H	c	conjunction							
o080030050012	RUT 3:5!1	verb	said	说	תֹּ֖אמֶר	 	0559	qal	Vqw3fs	H	559	verb	third	feminine	singular			000512001001000	
o080030050021	RUT 3:5!2	prep	to	对	אֵלֶ֑י		0413		R	H	413	preposition							
o080030050022	RUT 3:5!2	pron	her	她	הָ	 	1886d		Sp3fs	H		suffix	third	feminine	singular				
o080030050031	RUT 3:5!3	noun	all	凡	כֹּ֛ל	 	3605		Ncmsa	H	3605	noun		masculine	singular	absolute			
o080030050041	RUT 3:5!4	rel	that	所~的	אֲשֶׁר	־	0834		Tr	H	834 a	particle						000771001001000	
o080030050051	RUT 3:5!5	verb	say	说	תֹּאמְרִ֥י	 	0559	qal	Vqi2fs	H	559	verb	second	feminine	singular			000512001001000	
o080030050061	RUT 3:5!6	prep	to	对	אֵלַ֖		0413		R	H	413	preposition							
o080030050062	RUT 3:5!6	pron	me	我	י	 	2967a		Sp1cs	H		suffix	first	common	singular				
o080030050071	RUT 3:5!7	verb	do	做	אֶֽעֱשֶֽׂה	׃	6213	qal	Vqi1cs	H	6213 a	verb	first	common	singular			005697001002000	
o080030060011	RUT 3:6!1	cj	so		וַ		2050b		C	H	c	conjunction							
o080030060012	RUT 3:6!1	verb	went down	下到	תֵּ֖רֶד	 	3381	qal	Vqw3fs	H	3381	verb	third	feminine	singular			003090001002000	
o080030060021	RUT 3:6!2	art	the		הַ		1886a		Td	H	d	particle							
o080030060022	RUT 3:6!2	noun	threshing floor	禾场	גֹּ֑רֶן	 	1637		Ncbsa	H	1637	noun		both	singular	absolute		001502001001000	
o080030060031	RUT 3:6!3	cj	and		וַ		2050b		C	H	c	conjunction							
o080030060032	RUT 3:6!3	verb	did	做	תַּ֕עַשׂ	 	6213	qal	Vqw3fs	H	6213 a	verb	third	feminine	singular			005697001002000	
o080030060041	RUT 3:6!4	prep	just as	照	כְּ		3509a		R	H	k	preposition							
o080030060042	RUT 3:6!4	noun	all	一切	כֹ֥ל	 	3605		Ncmsa	H	3605	noun		masculine	singular	absolute			
o080030060051	RUT 3:6!5	rel	that		אֲשֶׁר	־	0834		Tr	H	834 a	particle						000771001001000	
o080030060061	RUT 3:6!6	verb	instructed	吩咐	צִוַּ֖תָּ		6680	piel	Vpp3fs	H	6680	verb	third	feminine	singular				
o080030060062	RUT 3:6!6	pron	her	她	ה	 	1886d		Sp3fs	H		suffix	third	feminine	singular				
o080030060071	RUT 3:6!7	noun	mother-in-law	婆婆	חֲמוֹתָֽ		2545		Ncfsc	H	2545	noun		feminine	singular	construct		002346001001000	
o080030060072	RUT 3:6!7	pron	her	她	הּ	׃	1886d		Sp3fs	H		suffix	third	feminine	singular				
o080030070011	RUT 3:7!1	cj	when	当	וַ		2050b		C	H	c	conjunction							
o080030070012	RUT 3:7!1	verb	eaten	吃完	יֹּ֨אכַל	 	0398	qal	Vqw3ms	H	398	verb	third	masculine	singular			000373001001000	
o080030070021	RUT 3:7!2	noun	Boaz	波阿斯	בֹּ֤עַז	 	1162		Np	H	1162	noun						001077001001000	
o080030070031	RUT 3:7!3	cj	and		וַ		2050b		C	H	c	conjunction							
o080030070032	RUT 3:7!3	verb	drunk	喝够	יֵּשְׁתְּ֙	 	8354	qal	Vqw3ms	H	8354	verb	third	masculine	singular				
o080030070041	RUT 3:7!4	cj	and		וַ		2050b		C	H	c	conjunction							
o080030070042	RUT 3:7!4	verb	merry	畅快	יִּיטַ֣ב	 	3190	qal	Vqw3ms	H	3190	verb	third	masculine	singular			002919001004000	
o080030070051	RUT 3:7!5	noun	heart	心情	לִבּ֔		3820		Ncmsc	H	3820 a	noun		masculine	singular	construct		003495001002000	
o080030070052	RUT 3:7!5	pron	his	他	וֹ	 	2050c		Sp3ms	H		suffix	third	masculine	singular				
o080030070061	RUT 3:7!6	cj	then	然后	וַ		2050b		C	H	c	conjunction							
o080030070062	RUT 3:7!6	verb	went	去	יָּבֹ֕א	 	0935	qal	Vqw3ms	H	935	verb	third	masculine	singular				
o080030070071	RUT 3:7!7	prep	to		לִ		3807a		R	H	l	preposition							
o080030070072	RUT 3:7!7	verb	lie down	躺	שְׁכַּ֖ב	 	7901	qal	Vqc	H	7901	verb						007339001001000	
o080030070081	RUT 3:7!8	prep	at	在	בִּ		0871a		R	H	b	preposition							
o080030070082	RUT 3:7!8	noun	end	旁边	קְצֵ֣ה	 	7097		Ncbsc	H	7097 a	noun		both	singular	construct			
o080030070091	RUT 3:7!9	art	the		הָ		1886a		Td	H	d	particle							
